Nome: ALMENARA
Codigo Estacao: A508
Latitude: -16.16666666
Longitude: -40.68777777
Altitude: 189.11
Situacao: Operante
Data Inicial: 2002-12-14
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2005-12-31;15;204,2;991,1;25,6;9,4;2,1;
2006-01-31;10;62,8;992,5;26;7,9;2,1;
2006-02-28;5;null;990,6;27,8;8,4;2,4;
2006-03-31;18;181,2;991,2;26;7,8;1,6;
2006-04-30;8;null;991,8;24,9;6,6;1,5;
2006-05-31;3;null;null;22,2;4,4;null;
2006-06-30;15;46,6;998,4;21;5;1,3;
2006-07-31;10;26,8;998,7;20,2;6,4;1,2;
2006-08-31;12;38,2;997,5;22,5;6,3;1,4;
2006-09-30;9;7;996,3;23,6;6,4;1,9;
2006-10-31;6;null;993,1;25;6,9;2,2;
2006-11-30;1;null;null;null;7,1;null;
2006-12-31;null;null;null;null;null;null;
2007-01-31;null;null;null;null;null;null;
2007-02-28;null;null;null;null;null;null;
2007-03-31;null;null;null;null;null;null;
2007-04-30;null;null;null;null;null;null;
2007-05-31;null;null;null;null;null;null;
2007-06-30;null;null;null;null;null;null;
2007-07-31;null;null;null;null;null;null;
2007-08-31;null;null;null;null;null;null;
2007-09-30;null;null;null;null;null;null;
2007-10-31;null;null;null;null;null;null;
2007-11-30;12;null;null;25,4;7,4;null;
2007-12-31;15;118,2;991,3;26,1;10,3;2,4;
2008-01-31;19;146,8;991,5;25,8;9,4;2,1;
2008-02-29;10;132,2;991,5;26,4;7,5;1,8;
2008-03-31;16;118;991,5;25,6;6,4;1,5;
2008-04-30;6;44,8;991;26,2;6,8;1,4;
2008-05-31;2;4,4;994,6;23,7;8,5;1,4;
2008-06-30;12;10,2;997,3;22,1;6,6;1,4;
2008-07-31;5;null;null;null;null;null;
2008-08-31;4;null;null;null;0;null;
2008-09-30;7;null;995,6;24,5;6,6;1,9;
2008-10-31;6;3,2;994,3;26,4;7;2,4;
2008-11-30;16;147;990,9;26,3;6,9;2;
2008-12-31;14;160,2;990,3;25,9;5,6;1,4;
2009-01-31;14;196,8;991,4;26,4;8,7;1,5;
2009-02-28;8;11,2;991,2;27,4;7,1;1,8;
2009-03-31;10;63,8;989,8;27,6;7;1,6;
2009-04-30;22;223,2;992,3;25,2;5,1;1;
2009-05-31;15;28,2;994,6;23,3;4,2;,8;
2009-06-30;11;63,6;996,2;22,6;5,8;,9;
2009-07-31;9;26,6;996,9;22,3;4;,9;
2009-08-31;15;77,4;996,9;22,6;6,3;1,1;
2009-09-30;6;16,6;994,9;25;6,4;1,7;
2009-10-31;10;159,4;991,1;26;6,2;1,7;
2009-11-30;6;33,2;991,1;26,8;7,9;1,9;
2009-12-31;12;72,2;990,9;27,6;8,5;1,7;
2010-01-31;6;10,6;991,8;28,6;7,6;2,3;
2010-02-28;10;34,6;991,8;28,2;7,8;2,1;
2010-03-31;21;280,6;990,9;26,4;7,9;1,1;
2010-04-30;16;121,6;992,8;25,5;5,6;1,1;
2010-05-31;9;28,4;993,4;24,7;6,9;1;
2010-06-30;9;7,8;997,7;21,8;5,2;,9;
2010-07-31;13;26,2;998,4;22,3;5,4;1,2;
2010-08-31;6;6,6;998,3;22,1;5,9;1,4;
2010-09-30;7;13,8;996,2;24;7,4;2,1;
2010-10-31;9;12,6;992,2;26,2;7,7;2,4;
2010-11-30;18;248,6;990,4;26;7,1;1,9;
2010-12-31;16;177,2;988,6;26,3;8,2;1,6;
2011-01-31;15;43,6;990,5;26,2;6,5;1,7;
2011-02-28;10;27,2;991,1;27,2;6,2;1,9;
2011-03-31;16;89,8;990;26,8;6;1,4;
2011-04-30;4;null;null;25,4;5,7;null;
2011-05-31;null;null;null;null;5,3;null;
2011-06-30;null;null;null;null;3,9;null;
2011-07-31;6;null;null;null;5,6;null;
2011-08-31;3;4,6;996,6;23,8;5,6;1,4;
2011-09-30;2;,6;997,7;23,7;6,3;1,9;
2011-10-31;17;112,2;992,4;25;6,7;1,9;
2011-11-30;18;24,4;992,7;23,9;7,8;1,6;
2011-12-31;11;126;991,2;25,5;6,4;1,4;
2012-01-31;15;53,6;992,3;26;6,9;1,4;
2012-02-29;11;5,6;992,5;26,1;7,7;1,4;
2012-03-31;9;48,2;992,5;26,6;10,5;1,3;
2012-04-30;3;1,6;992,3;26,7;5;1,2;
2012-05-31;19;6,4;995,4;23,6;4,2;,9;
2012-06-30;7;3,4;996,5;24,2;6,5;1;
2012-07-31;6;12,8;997,3;22,7;5,4;1,4;
2012-08-31;18;60,4;999,6;22;7,5;1,5;
2012-09-30;6;19,8;997,1;24,5;6,1;2,2;
2012-10-31;7;18,2;994;25,5;6,7;2,6;
2012-11-30;26;305,8;990,7;25,2;8,5;1,6;
2012-12-31;2;1,6;990,7;27,8;7,5;2,1;
2013-01-31;13;141,4;991,6;27,2;6,8;2;
2013-02-28;5;3,8;992,1;27,6;6,6;2,1;
2013-03-31;7;138,4;991,7;28,2;6,6;2;
2013-04-30;15;174;993,4;25,3;6,6;1,2;
2013-05-31;9;7;994,6;24,4;3,8;1,1;
2013-06-30;11;34;996,2;23,4;5,5;1;
2013-07-31;11;18,8;997,7;22,6;4,5;1,2;
2013-08-31;10;19,4;997,2;22,9;5,6;1,5;
2013-09-30;11;68,6;996,1;24;8;1,8;
2013-10-31;14;34,4;994,5;24,8;7,2;2;
2013-11-30;16;82,8;991,7;26,2;6,9;2,3;
2013-12-31;18;301,8;989,9;26;7,7;1,7;
2014-01-31;12;18,8;993,2;26,7;6,6;1,8;
2014-02-28;15;76,6;992,6;26,3;7,8;1,8;
2014-03-31;15;62;992,7;26,6;6,3;1,7;
2014-04-30;7;26,6;992,9;26,4;4,8;1,5;
2014-05-31;5;36;994,4;24,8;4,8;,9;
2014-06-30;14;36;996,9;23;4,8;1;
2014-07-31;16;39,2;999,4;22,6;6,6;1,1;
2014-08-31;3;null;null;23,6;5,2;null;
2014-09-30;4;2,8;996,2;24,9;6,1;2,2;
2014-10-31;8;47;995,1;25,4;7,6;2,4;
2014-11-30;16;101,2;992,2;25,6;6,1;2,1;
2014-12-31;19;40,8;992,7;25,9;5,4;1,9;
2015-01-31;9;32,8;993,5;27,4;6,7;2;
2015-02-28;null;null;992,8;26,7;7,8;1,6;
2015-03-31;null;null;992,2;26,8;5,6;1,4;
2015-04-30;9;155,6;992,7;26;5,9;1,1;
2015-05-31;16;68;995,7;23,6;4,4;,9;
2015-06-30;18;73,4;998,2;22,7;5,5;1,1;
2015-07-31;16;35,4;998,2;22,5;4,2;,8;
2015-08-31;11;42,4;997,9;22,6;5,9;1,1;
2015-09-30;0;0;994,5;26,2;6,1;2,2;
2015-10-31;6;9,2;994,1;27,2;6,4;2,4;
2015-11-30;8;43,6;990,8;28,5;6,4;2,3;
2015-12-31;1;7,6;992,5;29,7;6,9;2,7;
2016-01-31;20;317,4;991,1;27,1;6,2;1,6;
2016-02-29;0;0;992,7;28,8;5,6;1,9;
2016-03-31;6;11,4;993,3;28,9;7,1;2;
2016-04-30;6;2,6;993,4;27,7;5,5;1,7;
2016-05-31;5;18,4;995,7;25,5;6,6;1,1;
2016-06-30;7;53,6;997,6;23,7;4,8;1,3;
2016-07-31;10;47,6;998;22,6;5,1;1,1;
2016-08-31;6;21,6;997,1;23,5;6,4;1,5;
2016-09-30;6;10,6;996;25,3;5,4;2,1;
2016-10-31;15;89,6;993,3;25,9;6,9;2;
2016-11-30;12;null;992,3;25,9;7;1,8;
2016-12-31;16;156;992;26;6,4;1,4;
2017-01-31;1;null;null;null;6,2;null;
2017-02-28;null;null;null;null;6,4;null;
2017-03-31;5;null;null;null;6;null;
2017-04-30;13;109,4;993,5;25,9;6,2;1;
2017-05-31;14;52,4;995,2;24;5,8;,9;
2017-06-30;11;29,4;997,3;23,2;5,3;1,1;
2017-07-31;20;59;1001,4;20,8;5,8;1,2;
2017-08-31;4;5,8;997,5;22,4;5,2;1,3;
2017-09-30;17;20,6;999;23,2;6,5;2;
2017-10-31;3;3,4;994,1;26,2;6,5;2,6;
2017-11-30;12;119,4;991,6;26;5,8;1,9;
2017-12-31;17;315;990,9;26,1;7;1,4;
2018-01-31;4;21,4;991,8;27,5;11,1;1,9;
2018-02-28;15;96,4;991,1;26,7;5,9;1,4;
2018-03-31;15;128,8;991;26,9;5,6;1,2;
2018-04-30;16;92;994,3;25,1;4,9;1,1;
2018-05-31;13;52,2;996;23,9;6,8;1;
2018-06-30;17;50,4;997,8;22,5;6,2;,8;
2018-07-31;8;15;998;22,3;4,7;1;
2018-08-31;3;11,4;997,3;24,4;5,4;1,6;
2018-09-30;5;3,8;994,3;25,7;6;2,3;
2018-10-31;11;47,2;992,5;26,7;6,4;2,2;
2018-11-30;17;160;992,6;25,6;7,2;1,8;
2018-12-31;10;null;null;null;4,2;null;
2019-01-31;null;null;null;null;6,7;null;
2019-02-28;1;null;null;null;5,8;null;
2019-03-31;10;111,4;992;28;7;1,6;
2019-04-30;10;49,4;992,3;26,9;5,6;1,2;
2019-05-31;6;10,6;993,5;26,1;4,2;1,1;
2019-06-30;11;26,4;997,9;23,6;5,3;1,1;
2019-07-31;11;50;998;22,2;5,8;1;
2019-08-31;12;67,8;999,4;22,8;5,5;1,3;
2019-09-30;4;12,4;996,2;24,9;6,2;1,7;
2019-10-31;9;14,2;993,5;26,7;6,7;2,4;
2019-11-30;6;31,8;991;28;6,6;2,3;
2019-12-31;11;60;991,6;27,6;7;2;

