Nome: ALTO PARAISO DE GOIAS
Codigo Estacao: A024
Latitude: -14.13305554
Longitude: -47.52333332
Altitude: 1264.7
Situacao: Operante
Data Inicial: 2007-06-03
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2014-04-30;16;117,2;876,8;20,5;6,8;1,7;
2014-05-31;6;23,8;877,5;19,5;5,8;1,8;
2014-06-30;4;7;878,7;18,7;6,5;2,2;
2014-07-31;1;,4;880,3;18,6;8;2,4;
2014-08-31;0;0;879,1;20,3;7,1;2,3;
2014-09-30;1;9;877,4;22,9;6,8;2,6;
2014-10-31;1;null;876,9;23,2;9,1;2,8;
2014-11-30;16;null;875,2;20,6;7,4;2;
2014-12-31;null;null;876;20,3;7,4;2;
2015-01-31;null;null;null;null;6,1;null;
2015-02-28;3;null;null;null;6,4;null;
2015-03-31;18;131,2;876,4;20,4;4,8;1,5;
2015-04-30;22;215,8;876,8;20,4;5,9;1,7;
2015-05-31;14;137;878,2;19,1;5,9;2,2;
2015-06-30;1;1;879,8;18,5;6,8;2,5;
2015-07-31;0;0;879,4;18,9;7,6;2,4;
2015-08-31;0;0;878,7;20,1;8,3;2,5;
2015-09-30;3;14,6;877;23,8;6,1;2,2;
2015-10-31;7;81,4;876,6;24,2;6,5;2,3;
2015-11-30;15;114,4;875,3;22,7;7,1;1,9;
2015-12-31;16;151,8;876,8;22,5;7;1,8;
2016-01-31;30;229,8;875,6;20,5;7,4;2,3;
2016-02-29;18;30;877;21,9;6,1;1,8;
2016-03-31;16;208;877,5;21,7;5,8;1,8;
2016-04-30;4;42,2;877,1;21,6;7,6;1,9;
2016-05-31;1;,2;878,7;21;5,6;1,8;
2016-06-30;6;37,4;879,8;19,3;7,3;2,3;
2016-07-31;0;0;879,3;19,7;8,6;2,5;
2016-08-31;3;1;878,5;21,2;6,8;2,2;
2016-09-30;7;29,8;877,7;22,6;7,3;2,4;
2016-10-31;17;128;875,9;22,2;7,1;2,3;
2016-11-30;21;140,6;875,2;21,5;7,2;2,2;
2016-12-31;18;99;875,7;21,1;6,2;2,2;
2017-01-31;21;36,4;876;21,2;6,5;1,6;
2017-02-28;null;null;875,9;20,3;6,5;1,8;
2017-03-31;null;null;876,2;21;7,3;1,5;
2017-04-30;12;82,6;876,8;20,9;6,3;1,9;
2017-05-31;5;73,6;877,8;20,2;6,9;2;
2017-06-30;0;0;879;18,8;7,5;2,5;
2017-07-31;0;0;881;17,1;9,3;3,7;
2017-08-31;0;0;878,4;20,7;7,8;2,5;
2017-09-30;0;0;878,7;21,2;8,9;3,3;
2017-10-31;5;17,4;875,9;23,8;8,1;2,7;
2017-11-30;23;283,8;874,9;20,7;7,8;2;
2017-12-31;19;227,6;875,1;20,5;6,8;1,9;
2018-01-31;13;71,4;875,8;20,7;6,1;1,7;
2018-02-28;12;93,4;875,4;20,4;6,9;1,9;
2018-03-31;16;237;875,8;20,7;6,6;1,8;
2018-04-30;15;139,2;877,4;19,6;6,6;2,4;
2018-05-31;1;42,2;878,4;19,1;6,5;2,4;
2018-06-30;0;0;879,5;18,3;6,4;2;
2018-07-31;0;0;879,3;18,2;6,7;2,1;
2018-08-31;0;0;879;20,8;7,6;2,2;
2018-09-30;3;18,6;876,4;22,6;6;2,1;
2018-10-31;18;169;875,7;22;6,2;1,8;
2018-11-30;23;285,8;875,4;20,2;6,1;1,7;
2018-12-31;20;212,2;876,5;20,4;5,9;1,9;
2019-01-31;12;128,8;878,8;21,5;6,3;1,6;
2019-02-28;14;null;null;21;5;null;
2019-03-31;25;455,8;877;20,5;7,2;1,4;
2019-04-30;20;213,6;877,1;20,8;6,1;1,1;
2019-05-31;9;14,4;877,6;20,5;4,8;1,2;
2019-06-30;0;0;879,9;18,8;6,8;2,2;
2019-07-31;0;0;879,6;18,5;6,7;2,3;
2019-08-31;1;,2;880,2;20,4;7,5;2,4;
2019-09-30;3;30;877,9;23,1;6,9;2,4;
2019-10-31;12;50,6;876;23,1;5,8;1,7;
2019-11-30;16;172;875,1;22;6,1;1,5;
2019-12-31;11;107,8;875,6;22,2;6,1;1,7;

